                        antalya-alanya-mahmutlar 1+1 eşyalı  daire                      ,1 + 1,                          55 m2,4 Yaşında,                      2. Kat,              8.250              TL
                        alanya mahmutlar merkez’de kiralık 2+1 geniş daire                      ,2 + 1,                          125 m2,19 Yaşında,                      Ara Kat,              5.500              TL
                        es yapı'dan mahmutların merkezinde (belediye) kiralık komple eşyalı 1+1 denize sıfır daire                      ,1 + 1,                          65 m2,15 Yaşında,                      4. Kat,              10.600              TL
                        alanya cikcilli'de site içi deniz manzaralı mobilyalı 2+1 daire                      ,2 + 1,                          150 m2,15 Yaşında,                      7. Kat,              10.000              TL
                        alanya adliye civarı kiralık havuzlu site içi yeni daire                      ,3 + 1,                          160 m2,2 Yaşında,                      3. Kat,              11.000              TL
                        alanya oba gölde kiralık eşyalı 2+1 daire                      ,2 + 1,                          120 m2,15 Yaşında,                      Giriş Katı,              11.975              TL
                        alanya cikcilli mah 1+1 full eşyalı ikamete uygun residanz                      ,1 + 1,                          75 m2,4 Yaşında,                      5. Kat,              15.000              TL
                        miran emlak güvencesi ile siz değerli misafirlerimize günlük kiralık villa 4+1                      ,4 + 1,                          400 m2,4 Yaşında,,              1.700              TL
                        mahmutlar'da 3+1 kiralık rezidans 2200 euro                      ,3 + 1,                          190 m2,2 Yaşında,                      4. Kat,              45.000              TL
                        **alanya mahmutlarda kiralık eşyalı 2+1ayrı mutfaklı daire 11.000 tl.**                      ,2 + 1,                          140 m2,5 Yaşında,                      3. Kat,              11.000              TL
